url,Company Name,Description,Address,city,State,Phone,Status,Website,LBN Legal business name,Authorized official,Enumeration date,Last updated,OrganizationOrSole
https://npidb.org/organizations/ambulatory_health_care/dental_261qd0000x/1124641576.aspx,A Larsen Wellness Pc,-,"812 S State St Orem, Ut 84097-7026",Orem,UT,801-691-7365,New,-,A Larsen Wellness Pc,Corbin Cowan - (ceo),05/20/2020,05/20/2020,Org
https://npidb.org/organizations/ambulatory_health_care/dental_261qd0000x/1114314747.aspx,A Perfect Smile,-,"230 N Fairgrounds Rd Price, Ut 84501-4205",Price,UT,435-637-2100,New,-,A Perfect Smile,Marvin Jackson - (president),04/21/2015,04/21/2015,Org
https://npidb.org/organizations/ambulatory_health_care/dental_261qd0000x/1164920096.aspx,A Place To Smile Jonathan Jackson Dds Llc,-,"485 S Main St Ste 302 Springville, Ut 84663-2290",Springville,UT,801-489-6811,New,-,A Place To Smile Jonathan Jackson Dds Llc,Jonathan Jackson - (dentist),01/25/2018,01/25/2018,Org
https://npidb.org/organizations/ambulatory_health_care/dental_261qd0000x/1508407230.aspx,Aa Dental Llp,-,"597 S Pleasant Grove Blvd Ste 12 Pleasant Grove, Ut 84062-3070",Grove,UT,801-796-3535,New,-,Aa Dental Llp,Abby Randall - (business Manager),10/03/2019,10/03/2019,Org
https://npidb.org/organizations/ambulatory_health_care/dental_261qd0000x/1407490402.aspx,Accessible Dental Llc,-,"1236 E Cedar Ridge Rd Sandy, Ut 84094-5603",Sandy,UT,801-572-5552,New,-,Accessible Dental Llc,Cortney Humphrey - (co-owner),11/01/2019,11/01/2019,Org
https://npidb.org/organizations/ambulatory_health_care/dental_261qd0000x/1669986394.aspx,Advance Dental Pllc,-,"700 N Fairfield Rd Layton, Ut 84041-2728",Layton,UT,801-444-0303,New,-,Advance Dental Pllc,John Christensen - (dentist),11/16/2017,11/16/2017,Org
https://npidb.org/organizations/ambulatory_health_care/dental_261qd0000x/1376762435.aspx,"Alan C Baugh Dmd, Pc",-,"4019 W 12600 S Ste 210 Riverton, Ut 84065",Riverton,UT,801-253-6460,New,-,"Alan C Baugh Dmd, Pc",Alan Baugh - (orthodontist),04/25/2007,06/26/2008,Org
https://npidb.org/organizations/ambulatory_health_care/dental_261qd0000x/1669014379.aspx,"Andrew M. Bateman Dmd, Pllc",-,"2961 W Maple Loop Dr Ste 110 Lehi, Ut 84043-5717",Lehi,UT,801-766-4042,New,-,"Andrew M. Bateman Dmd, Pllc",Andrew Bateman - (owner/dentist),10/14/2019,10/14/2019,Org
https://npidb.org/organizations/ambulatory_health_care/dental_261qd0000x/1487070850.aspx,"Arbor Dental Lbn Brian S. Glazier, Dds, P.c.",-,"1760 N Main St Suite 106 Cedar City, Ut 84721-7775",City,UT,435-867-0644,New,-,"Brian S. Glazier, Dds, P.c.",Brian Glazier - (president),03/10/2014,03/10/2014,Org
https://npidb.org/organizations/ambulatory_health_care/dental_261qd0000x/1689116014.aspx,"Argyle Dental, Pc",-,"780 S 2000 W Suite E-301 Syracuse, Ut 84075-9602",Syracuse,UT,801-774-0600,New,-,"Argyle Dental, Pc",Jaren Argyle - (president),11/16/2016,11/16/2016,Org
